Name,Country,Matches Participated,Average D_Score,D_Score Variance,Average E_Score,E_Score Variance,Average Penalty,Penalty Variance,Mean,Std,Apparatus_FX,Apparatus_HB,Apparatus_PB,Apparatus_PH,Apparatus_SR,Apparatus_VT
SEO JUNGWON,KOR,2,5.8,0.0,7.383,0.00028900000000001185,0.0,0.0,13.183,0.017029,0,0,1,0,0,0
SEO JUNGWON,KOR,2,5.55,0.0024999999999999823,8.116,0.02249999999999997,0.0,0.0,13.666,0.100005,0,0,0,0,1,0
SEO JUNGWON,KOR,2,5.2,0.0,8.983,0.00028900000000001185,0.05,0.0025000000000000005,14.133,0.033015,0,0,0,0,0,1
SERHANI SAMIR,SUI,2,4.7,0.0,8.4495,0.013572250000000063,0.0,0.0,13.1495,0.116504,1,0,0,0,0,0
SERHANI SAMIR,SUI,3,5.266666666666667,0.03555555555555562,7.788666666666667,0.2489235555555557,0.0,0.0,13.055333,0.684196,0,1,0,0,0,0
SERHANI SAMIR,SUI,2,5.6,0.0,7.7829999999999995,0.0002889999999999967,0.0,0.0,13.383,0.017029,0,0,1,0,0,0
SERHANI SAMIR,SUI,3,4.8999999999999995,0.18000000000000016,7.349666666666667,0.2333815555555555,0.0,0.0,12.249667,0.635281,0,0,0,1,0,0
SERHANI SAMIR,SUI,4,5.6,0.0,8.233,0.07628899999999991,0.0,0.0,13.833,0.276206,0,0,0,0,1,0
SERHANI SAMIR,SUI,2,4.8,0.0,8.8665,0.0011222500000000056,0.0,0.0,13.6665,0.033515,0,0,0,0,0,1
SERHANI TAHA,SUI,6,5.833333333333333,0.022222222222222258,7.810666666666667,0.18072355555555566,0.0,0.0,13.644,0.561755,0,1,0,0,0,0
SERHANI TAHA,SUI,6,5.6000000000000005,7.888609052210118e-31,8.430333333333335,0.21288188888888868,0.0,0.0,14.030333,0.461392,0,0,1,0,0,0
SERHANI TAHA,SUI,3,4.9,0.0,7.061,1.0073419999999997,0.0,0.0,11.961,1.003665,0,0,0,1,0,0
SERHANI TAHA,SUI,4,5.425,0.01687499999999998,7.712249999999999,0.8333861874999999,0.0,0.0,13.13725,0.901221,1,0,0,0,0,0
SERHANI TAHA,SUI,4,5.0,0.04000000000000007,8.858,0.07071950000000009,0.0,0.0,13.858,0.2955,0,0,0,0,0,1
SHAIKH ANAS ALI,IND,2,5.0,0.04000000000000007,8.283,0.17388899999999985,0.0,0.0,13.283,0.217002,0,0,0,0,0,1
SHARAMKOU YAHOR,BLR,3,6.099999999999999,7.888609052210118e-31,7.488333333333333,0.10553088888888879,0.03333333333333333,0.002222222222222223,13.555,0.279481,1,0,0,0,0,0
SHARAMKOU YAHOR,BLR,6,5.2,0.0,8.844166666666666,0.19928280555555558,0.0,0.0,14.044167,0.446412,0,0,0,0,0,1
SHI CONG,CHN,3,5.533333333333334,0.035555555555555465,8.333,0.02732599999999998,0.0,0.0,13.866333,0.027372,1,0,0,0,0,0
SHI CONG,CHN,5,6.1,0.06400000000000008,8.2064,0.23406583999999991,0.0,0.0,14.3064,0.680755,0,1,0,0,0,0
SHI CONG,CHN,5,6.18,0.021599999999999973,8.6598,0.005024159999999992,0.0,0.0,14.8398,0.145111,0,0,1,0,0,0
SHI CONG,CHN,4,5.675,0.006875000000000017,8.05825,0.1567791874999998,0.0,0.0,13.73325,0.408127,0,0,0,1,0,0
SHI CONG,CHN,3,6.0,0.0,8.322000000000001,0.007634666666666734,0.0,0.0,14.322,0.087382,0,0,0,0,1,0
SHI CONG,CHN,3,5.599999999999999,7.888609052210118e-31,8.299666666666667,0.29381488888888924,0.0,0.0,13.899667,0.542048,0,0,0,0,0,1
SHIMIZU TYLER,USA,3,5.066666666666666,0.008888888888888906,8.116666666666667,0.02722222222222227,0.09999999999999999,0.02,13.083333,0.184092,1,0,0,0,0,0
SHIMIZU TYLER,USA,3,4.7,0.0,8.316666666666665,0.0072222222222222895,0.0,0.0,13.016667,0.08499,0,0,1,0,0,0
SHIMIZU TYLER,USA,3,4.566666666666667,0.22222222222222243,7.55,0.7350000000000007,0.0,0.0,12.116667,0.810693,0,0,0,1,0,0
SILLANPÄÄ JOOA,FIN,2,5.050000000000001,0.02249999999999997,6.825,1.3806249999999995,0.0,0.0,11.875,1.025,1,0,0,0,0,0
SILLANPÄÄ JOOA,FIN,2,4.4,0.15999999999999992,8.525,0.05062499999999984,0.05,0.0025000000000000005,12.875,0.125004,0,0,0,0,0,1
SIM ROBIN,SIN,2,4.4,0.15999999999999992,8.4835,0.04687224999999996,0.15,0.0225,12.7335,0.033515,0,0,0,0,0,1
SIMMONS DANIEL,USA,4,5.3,0.0,8.274999999999999,0.030625000000000117,0.05,0.0025000000000000005,13.525,0.195259,1,0,0,0,0,0
SIMMONS DANIEL,USA,3,3.766666666666667,0.0022222222222222066,8.633333333333333,0.03555555555555562,0.0,0.0,12.4,0.216027,0,1,0,0,0,0
SIMMONS DANIEL,USA,4,5.05,0.007500000000000014,8.1375,0.050468749999999826,0.0,0.0,13.1875,0.298697,0,0,1,0,0,0
SIMMONS DANIEL,USA,3,4.2,0.0,8.5,0.03499999999999993,0.0,0.0,12.7,0.187086,0,0,0,1,0,0
SIMMONS DANIEL,USA,4,4.65,0.007500000000000014,8.15,0.13625000000000004,0.0,0.0,12.8,0.440172,0,0,0,0,1,0
SIMMONS DANIEL,USA,4,5.2,0.0,8.9,0.056249999999999994,0.075,0.016874999999999998,14.025,0.29686,0,0,0,0,0,1
SIMONOV NIKITA,AZE,28,6.0857142857142845,0.023367346938775534,8.372821428571427,0.15848021811224483,0.0,0.0,14.458536,0.436161,0,0,0,0,1,0
SIMPSON LANDON,USA,5,4.44,0.05039999999999996,7.9300000000000015,0.7945999999999998,0.08,0.013599999999999998,12.29,0.901887,1,0,0,0,0,0
SIMPSON LANDON,USA,5,4.2,0.036000000000000074,7.42,0.7865999999999997,0.0,0.0,11.62,0.931988,0,1,0,0,0,0
SIMPSON LANDON,USA,5,4.94,0.002399999999999983,7.980000000000001,0.1285999999999999,0.0,0.0,12.92,0.382885,0,0,1,0,0,0
SIMPSON LANDON,USA,5,4.44,0.08240000000000007,6.6,0.5919999999999999,0.0,0.0,11.04,0.928655,0,0,0,1,0,0
SIMPSON LANDON,USA,5,3.96,0.002400000000000004,7.869999999999999,0.22859999999999978,0.0,0.0,11.83,0.452328,0,0,0,0,1,0
SIMPSON LANDON,USA,5,5.040000000000001,0.038400000000000066,8.499999999999998,0.3269999999999999,0.13999999999999999,0.018399999999999996,13.4,0.677496,0,0,0,0,0,1
SINGH YOGESHWAR,IND,8,5.25,0.04249999999999994,6.666499999999999,0.961214,0.0375,0.00984375,11.8415,0.969428,1,0,0,0,0,0
SINGH YOGESHWAR,IND,8,4.4625,0.024843750000000032,7.7829999999999995,0.4591917499999999,0.0,0.0,12.2455,0.798067,0,1,0,0,0,0
SINGH YOGESHWAR,IND,6,4.833333333333333,0.008888888888888904,8.311,0.21010133333333356,0.0,0.0,13.144333,0.509239,0,0,1,0,0,0
SINGH YOGESHWAR,IND,6,4.550000000000001,0.18583333333333338,7.521999999999999,0.10620500000000004,0.0,0.0,12.072,0.580034,0,0,0,1,0,0
SINGH YOGESHWAR,IND,6,4.1499999999999995,0.005833333333333351,8.022166666666665,0.028719805555555523,0.0,0.0,12.172167,0.179826,0,0,0,0,1,0
SINGH YOGESHWAR,IND,12,5.133333333333334,0.022222222222222265,8.190166666666666,0.21917097222222226,0.09166666666666667,0.01576388888888889,13.231833,0.418914,0,0,0,0,0,1
SINIVUORI NIILA,FIN,3,5.3,0.006666666666666678,7.183333333333333,2.073888888888889,0.2333333333333333,0.008888888888888889,12.25,1.278672,1,0,0,0,0,0
SINIVUORI NIILA,FIN,3,4.133333333333333,0.888888888888889,9.0,0.001666666666666714,0.03333333333333333,0.002222222222222223,13.1,0.88412,0,0,0,0,0,1
SISSAKIS DARIO,GER,6,5.6499999999999995,0.005833333333333351,7.580333333333333,0.29648188888888916,0.16666666666666666,0.01888888888888889,13.063667,0.493845,1,0,0,0,0,0
SISSAKIS DARIO,GER,2,4.4,0.6400000000000001,6.6,0.3600000000000001,0.0,0.0,11.0,1.4,0,1,0,0,0,0
SISSAKIS DARIO,GER,3,4.933333333333334,0.0022222222222222066,7.794333333333333,0.496630888888889,0.0,0.0,12.727667,0.732051,0,0,1,0,0,0
SISSAKIS DARIO,GER,12,5.200000000000001,7.888609052210118e-31,8.52891666666667,0.4058500763888891,0.016666666666666666,0.001388888888888889,13.71225,0.657131,0,0,0,0,0,1
SISSAKIS DARIO,GER,3,4.866666666666666,0.06222222222222234,8.005333333333333,0.19926422222222184,0.0,0.0,12.872,0.442993,0,0,0,0,1,0
SITCHINAVA BIDZINA,GEO,6,4.066666666666667,0.018888888888888913,6.9994999999999985,0.8289555833333333,0.049999999999999996,0.012500000000000002,11.016167,0.926964,0,1,0,0,0,0
SITCHINAVA BIDZINA,GEO,6,4.3,0.029999999999999968,7.071999999999999,0.10643833333333325,0.0,0.0,11.372,0.215498,0,0,0,1,0,0
SITCHINAVA BIDZINA,GEO,2,4.449999999999999,0.4224999999999999,7.3165,0.17347224999999972,0.05,0.0025000000000000005,11.7165,1.1165,1,0,0,0,0,0
SITCHINAVA BIDZINA,GEO,3,4.333333333333333,0.035555555555555465,7.966333333333334,0.1272148888888888,0.0,0.0,12.299667,0.424911,0,0,1,0,0,0
SITCHINAVA BIDZINA,GEO,2,3.8,0.25,8.332999999999998,0.017689000000000003,0.0,0.0,12.133,0.633001,0,0,0,0,1,0
SITCHINAVA BIDZINA,GEO,2,4.0,0.0,9.1665,0.00442225000000006,0.0,0.0,13.1665,0.066508,0,0,0,0,0,1
SKHILADZE LEVAN,GEO,5,4.76,0.02639999999999999,7.1328000000000005,0.37333335999999995,0.0,0.0,11.8928,0.598697,0,0,1,0,0,0
SKHILADZE LEVAN,GEO,5,5.459999999999999,0.06239999999999994,7.439800000000001,0.29086495999999984,0.0,0.0,12.8998,0.546855,0,0,0,1,0,0
SKHILADZE LEVAN,GEO,5,4.6,0.092,8.2996,0.058297839999999865,0.0,0.0,12.8996,0.470169,0,0,0,0,1,0
SKHILADZE LEVAN,GEO,2,4.05,0.02250000000000004,7.6665,0.3209222500000005,0.0,0.0,11.7165,0.716501,0,1,0,0,0,0
SKINNER HAYDEN,GBR,7,6.014285714285715,0.03551020408163265,7.240285714285714,0.23440734693877557,0.24285714285714283,0.05959183673469388,13.011714,0.573468,1,0,0,0,0,0
SKINNER HAYDEN,GBR,2,4.6,0.0399999999999999,6.6665,1.0681222500000003,0.0,0.0,11.2665,1.2335,0,0,0,1,0,0
SKINNER HAYDEN,GBR,7,5.2,0.0,8.609285714285713,0.2416313469387754,0.07142857142857142,0.010612244897959184,13.737857,0.535697,0,0,0,0,0,1
SKIRKEY IAN HUNTER,USA,7,6.371428571428572,0.030612244897959242,7.214142857142858,1.4066064081632654,0.0,0.0,13.585571,1.265283,0,0,0,1,0,0
SKOGVANG PEDER FUNDERUD,NOR,5,5.52,0.013599999999999968,7.593000000000001,0.14975120000000017,0.04,0.0024000000000000007,13.073,0.446175,1,0,0,0,0,0
SKOGVANG PEDER FUNDERUD,NOR,4,4.325,0.041875,7.874500000000001,0.43541675000000013,0.0,0.0,12.1995,0.851627,0,1,0,0,0,0
SKOGVANG PEDER FUNDERUD,NOR,3,4.066666666666666,0.02888888888888887,6.688666666666666,0.693056888888889,0.0,0.0,10.755333,0.802158,0,0,0,1,0,0
SKOGVANG PEDER FUNDERUD,NOR,3,4.2,0.0,7.971999999999999,0.019234666666666726,0.0,0.0,12.172,0.138693,0,0,0,0,1,0
SKOGVANG PEDER FUNDERUD,NOR,3,4.533333333333333,0.14222222222222217,9.043999999999999,0.018834666666666645,0.0,0.0,13.577333,0.386425,0,0,0,0,0,1
SLIZ RADOMIR,CZE,12,5.625,0.08854166666666674,8.103916666666667,0.06841907638888882,0.0,0.0,13.728917,0.454734,0,0,0,1,0,0
SMET LIAM DE,BEL,2,5.6,0.0,7.8,0.04000000000000007,0.0,0.0,13.4,0.200002,0,0,0,0,1,0
SMITH KIPLIN MORRISH,AUS,6,4.383333333333334,0.22472222222222227,7.838666666666668,0.9317568888888887,0.0,0.0,12.222,1.281914,0,1,0,0,0,0
SMITH KIPLIN MORRISH,AUS,2,4.05,0.02250000000000004,5.95,1.6899999999999995,0.0,0.0,10.0,1.45,0,0,1,0,0,0
SMITH KIPLIN MORRISH,AUS,4,3.275,0.011874999999999983,8.558250000000001,0.1535291875,0.0,0.0,11.83325,0.412332,0,0,0,1,0,0
SMITH KIPLIN MORRISH,AUS,3,4.266666666666667,0.035555555555555625,8.677666666666667,0.025464222222222346,0.0,0.0,12.911,0.015588,0,0,0,0,0,1
SONS SANCHEZ OLIVER,BOL,3,4.566666666666667,0.062222222222222325,6.722333333333334,0.33873088888888897,0.09999999999999999,0.02,11.189,0.600091,1,0,0,0,0,0
SONS SANCHEZ OLIVER,BOL,3,3.6666666666666665,0.008888888888888866,7.177333333333333,0.22853088888888884,0.0,0.0,10.844,0.558131,0,1,0,0,0,0
SONS SANCHEZ OLIVER,BOL,3,4.500000000000001,0.019999999999999976,7.211000000000001,0.17364199999999988,0.0,0.0,11.711,0.371541,0,0,1,0,0,0
SONS SANCHEZ OLIVER,BOL,3,3.1999999999999997,0.04666666666666666,5.733333333333333,0.022881555555555513,1.0,2.0,7.933333,1.606243,0,0,0,1,0,0
SONS SANCHEZ OLIVER,BOL,3,4.633333333333334,0.10888888888888885,7.577666666666666,0.000997555555555534,0.0,0.0,12.211,0.359504,0,0,0,0,1,0
SONS SANCHEZ OLIVER,BOL,2,3.8,1.0,8.616499999999998,0.12215024999999995,0.15,0.0225,12.2665,1.4995,0,0,0,0,0,1
SOUD AHMAD ABU AL,JOR,12,6.058333333333334,0.06909722222222221,8.219166666666665,0.6930346388888889,0.0,0.0,14.2775,0.770712,0,0,0,1,0,0
SOULIMAN YAZAN AL,SYR,2,4.8,0.0,6.2995,0.07102224999999986,0.0,0.0,11.0995,0.266502,1,0,0,0,0,0
SOULIMAN YAZAN AL,SYR,2,3.4,0.0,7.2165,0.12215024999999995,0.0,0.0,10.6165,0.349501,0,1,0,0,0,0
SOULIMAN YAZAN AL,SYR,2,4.0,0.0,8.1,0.01768900000000012,0.0,0.0,12.1,0.133004,0,0,1,0,0,0
SOULIMAN YAZAN AL,SYR,2,4.3,0.1600000000000001,5.266500000000001,0.4013222500000002,0.0,0.0,9.5665,1.0335,0,0,0,1,0,0
SOULIMAN YAZAN AL,SYR,2,3.3499999999999996,0.0025000000000000044,7.2,0.25,0.15,0.0225,10.4,0.600001,0,0,0,0,1,0
SPONEVIK SEBASTIAN,NOR,4,4.699999999999999,0.04499999999999994,7.7540000000000004,0.573698,0.0,0.0,12.454,0.946678,0,0,1,0,0,0
SPONEVIK SEBASTIAN,NOR,12,5.200000000000001,7.888609052210118e-31,9.033083333333332,0.019433409722222208,0.008333333333333333,0.0007638888888888891,14.22475,0.147873,0,0,0,0,0,1
SPONEVIK SEBASTIAN,NOR,2,4.1,0.03999999999999998,8.1915,0.025122250000000027,0.0,0.0,12.2915,0.358501,0,0,0,0,1,0
SPONEVIK SEBASTIAN,NOR,2,4.75,0.0024999999999999823,7.458,0.242064,0.0,0.0,12.208,0.542001,0,0,0,1,0,0
STEELE ADAM,IRL,8,5.612500000000001,0.01359375,7.7204999999999995,0.8146604999999999,0.125,0.011875000000000002,13.208,1.013875,1,0,0,0,0,0
STEELE ADAM,IRL,7,5.328571428571429,0.022040816326530637,7.642428571428572,0.3225016734693877,0.0,0.0,12.971,0.578351,0,0,0,1,0,0
STEELE ADAM,IRL,2,4.15,0.0025000000000000265,8.4165,0.013572249999999855,0.0,0.0,12.5665,0.166503,0,1,0,0,0,0
STEELE ADAM,IRL,2,5.15,0.0025000000000000265,7.133,0.027888999999999938,0.0,0.0,12.283,0.117004,0,0,1,0,0,0
STEELE ADAM,IRL,2,3.6,0.0,8.583,0.033488999999999935,0.0,0.0,12.183,0.183003,0,0,0,0,1,0
STEELE ADAM,IRL,2,5.2,0.0,8.833,0.11088900000000013,0.0,0.0,14.033,0.333002,0,0,0,0,0,1
STELMAKH RADOMYR,UKR,4,5.65,0.007500000000000014,7.6955,0.21498824999999994,0.05,0.007500000000000003,13.2955,0.542392,1,0,0,0,0,0
STELMAKH RADOMYR,UKR,3,5.066666666666666,0.035555555555555625,6.505333333333333,1.269064222222222,0.0,0.0,11.572,1.184867,0,1,0,0,0,0
STELMAKH RADOMYR,UKR,3,5.6000000000000005,0.04666666666666669,7.5,0.08666666666666671,0.0,0.0,13.1,0.432051,0,0,1,0,0,0
STELMAKH RADOMYR,UKR,4,5.825,0.01687499999999999,7.641500000000001,0.18696675000000001,0.0,0.0,13.4665,0.559882,0,0,0,1,0,0
STENBERG MARCUS,SWE,2,4.5,0.16000000000000028,8.099499999999999,0.11122224999999994,0.0,0.0,12.5995,0.066508,1,0,0,0,0,0
STENBERG MARCUS,SWE,2,4.45,0.0024999999999999823,8.0665,0.01782224999999993,0.0,0.0,12.5165,0.083506,0,1,0,0,0,0
STENBERG MARCUS,SWE,2,4.550000000000001,0.02249999999999997,8.183,0.1004890000000001,0.0,0.0,12.733,0.167003,0,0,1,0,0,0
STENBERG MARCUS,SWE,2,4.1,0.0,6.983,0.779689,0.0,0.0,11.083,0.883001,0,0,0,1,0,0
STENBERG MARCUS,SWE,2,4.550000000000001,0.02249999999999997,8.45,0.0024999999999999823,0.0,0.0,13.0,0.200002,0,0,0,0,1,0
STENBERG MARCUS,SWE,2,4.4,0.0,9.0,0.009999999999999929,0.05,0.0025000000000000005,13.35,0.150003,0,0,0,0,0,1
STENE NORE,NOR,2,4.199999999999999,0.010000000000000018,5.983,0.380689,0.0,0.0,10.183,0.517001,0,1,0,0,0,0
STENE NORE,NOR,2,4.15,0.0025000000000000265,7.1165,0.000272250000000006,0.0,0.0,11.2665,0.066508,0,0,1,0,0,0
STENE NORE,NOR,2,4.75,0.0024999999999999823,5.7665,0.21762224999999993,0.15,0.0225,10.3665,0.566501,0,0,0,1,0,0
STENE NORE,NOR,2,5.55,0.0024999999999999823,6.9495000000000005,0.14707225000000013,0.15,0.0225,12.3495,0.583501,1,0,0,0,0,0
STENE NORE,NOR,3,4.533333333333333,0.14222222222222217,8.888333333333334,0.0009975555555555606,0.03333333333333333,0.0022222222222222227,13.388333,0.392681,0,0,0,0,0,1
STODDART DANIEL,NZL,2,4.9,0.010000000000000018,7.9,0.010000000000000018,0.0,0.0,12.8,0.200002,1,0,0,0,0,0
STODDART DANIEL,NZL,2,4.2,0.0,7.95,0.12250000000000037,0.0,0.0,12.15,0.350001,0,1,0,0,0,0
STODDART DANIEL,NZL,3,3.9333333333333336,0.03555555555555562,8.577666666666667,0.018730888888888898,0.0,0.0,12.511,0.30937,0,0,0,0,1,0
STODDART DANIEL,NZL,4,4.2,0.04000000000000007,9.075,0.02687499999999981,0.1,0.015,13.175,0.216509,0,0,0,0,0,1
SU WEIDE,CHN,5,6.02,0.05359999999999997,8.119800000000001,0.14457696000000014,0.02,0.0016,14.1198,0.513009,1,0,0,0,0,0
SU WEIDE,CHN,6,5.75,0.10250000000000008,7.666333333333334,1.1750445555555562,0.0,0.0,13.416333,1.386811,0,1,0,0,0,0
SU WEIDE,CHN,2,5.199999999999999,0.15999999999999992,7.25,1.322500000000001,0.0,0.0,12.45,1.55,0,0,0,1,0,0
SU WEIDE,CHN,3,5.599999999999999,7.888609052210118e-31,8.988666666666667,0.02479022222222217,0.06666666666666667,0.0022222222222222222,14.522,0.185568,0,0,0,0,0,1
SUGIMOTO KAITO,JPN,3,5.3999999999999995,0.006666666666666678,8.666333333333332,0.020814888888889067,0.0,0.0,14.066333,0.15171,0,1,0,0,0,0
SUGIMOTO KAITO,JPN,5,6.3,0.0,8.653,0.014471199999999965,0.0,0.0,14.953,0.1203,0,0,1,0,0,0
SUGIMOTO KAITO,JPN,2,5.25,0.0024999999999999823,7.583,0.3024999999999993,0.0,0.0,12.833,0.500001,0,0,0,1,0,0
SUGIMOTO KAITO,JPN,3,5.8,0.0,8.055333333333333,0.030656888888888956,0.0,0.0,13.855333,0.175094,0,0,0,0,1,0
SUGINO TAKAAKI,JPN,2,5.9,0.0,7.7995,0.01782224999999993,0.0,0.0,13.6995,0.133504,1,0,0,0,0,0
SUGINO TAKAAKI,JPN,2,6.300000000000001,0.010000000000000018,8.4165,0.00027224999999999136,0.0,0.0,14.7165,0.116504,0,0,0,1,0,0
SUN BLAKE,USA,9,6.222222222222222,0.059506172839506224,7.990666666666666,1.3246746666666662,0.0,0.0,14.212889,1.368899,0,0,1,0,0,0
SUN BLAKE,USA,9,5.333333333333333,0.04888888888888893,8.046222222222221,0.44611417283950616,0.0,0.0,13.379556,0.559772,0,0,0,1,0,0
SUN BLAKE,USA,3,4.233333333333333,0.05555555555555566,7.916666666666667,0.40722222222222215,0.0,0.0,12.15,0.708285,0,1,0,0,0,0
SUNDELL WILLIAM,SWE,5,5.12,0.03759999999999999,7.376600000000001,0.7375702399999997,0.0,0.0,12.4966,1.019543,0,0,0,1,0,0
SUPRUN BOHDAN,UKR,2,5.55,0.0024999999999999823,6.3665,1.2848222500000004,0.05,0.0025000000000000005,11.8665,1.0335,1,0,0,0,0,0
SUPRUN BOHDAN,UKR,2,3.5,0.010000000000000018,7.933,0.4006890000000006,0.0,0.0,11.433,0.533001,0,1,0,0,0,0
SUPRUN BOHDAN,UKR,2,4.550000000000001,0.02249999999999997,8.0665,0.07102225000000009,0.0,0.0,12.6165,0.416501,0,0,1,0,0,0
SUPRUN BOHDAN,UKR,2,5.35,0.0025000000000000265,5.7665,0.6947222499999999,0.0,0.0,11.1165,0.883501,0,0,0,1,0,0
SUPRUN BOHDAN,UKR,2,5.6,0.0,7.333,0.2840889999999999,0.0,0.0,12.933,0.533001,0,0,0,0,1,0
SUPRUN BOHDAN,UKR,2,5.2,0.0,7.766500000000001,0.004422250000000001,0.0,0.0,12.9665,0.066508,0,0,0,0,0,1
SURINTORNTA TIKUMPORN,THA,5,5.74,0.006400000000000012,7.2463999999999995,1.9695850399999997,0.06,0.014400000000000001,12.9264,1.430986,1,0,0,0,0,0
SURINTORNTA TIKUMPORN,THA,2,4.0,0.0,7.2330000000000005,0.18748900000000024,0.0,0.0,11.233,0.433001,0,1,0,0,0,0
SURINTORNTA TIKUMPORN,THA,4,5.0,0.08500000000000003,7.3165,0.4118112500000002,0.0,0.0,12.3165,0.397885,0,0,0,0,1,0
SURINTORNTA TIKUMPORN,THA,12,5.200000000000001,7.888609052210118e-31,8.77475,0.14486068749999995,0.03333333333333333,0.00722222222222222,13.941417,0.393532,0,0,0,0,0,1
SWATSCHENO RYAN,USA,2,4.6,0.0399999999999999,6.65,0.12250000000000005,0.0,0.0,11.25,0.550001,1,0,0,0,0,0
SWATSCHENO RYAN,USA,2,3.75,0.12249999999999991,7.425,0.015625,0.0,0.0,11.175,0.475001,0,1,0,0,0,0
SWATSCHENO RYAN,USA,2,3.65,0.022499999999999975,7.075,0.10562500000000012,0.0,0.0,10.725,0.175003,0,0,0,0,1,0
SWATSCHENO RYAN,USA,2,4.8,0.0,7.875,0.015625,0.05,0.0025000000000000005,12.625,0.075007,0,0,0,0,0,1
SYVERHUSET NIKLAS,NOR,2,5.45,0.0024999999999999823,7.849500000000001,0.14707225000000013,0.05,0.0025000000000000005,13.2495,0.283502,1,0,0,0,0,0
TACHIBANA SHIGA,JPN,2,5.9,0.0,8.2665,0.017822250000000164,0.0,0.0,14.1665,0.133504,1,0,0,0,0,0
TACHIBANA SHIGA,JPN,4,5.2,0.0,9.15025,0.029141687499999895,0.0,0.0,14.35025,0.170712,0,0,0,0,0,1
TAMANE KENJI,CAN,3,5.1000000000000005,0.006666666666666678,7.866666666666666,0.053888888888888875,0.0,0.0,12.966667,0.224848,1,0,0,0,0,0
TAMANE KENJI,CAN,3,3.9,1.2866666666666666,7.6000000000000005,0.36166666666666675,1.6666666666666667,5.5555555555555545,9.833333,3.97583,0,1,0,0,0,0
TAMANE KENJI,CAN,3,4.566666666666666,0.008888888888888904,8.716666666666667,0.003888888888888921,0.0,0.0,13.283333,0.154564,0,0,1,0,0,0
TAMANE KENJI,CAN,4,5.0,0.3599999999999996,6.783250000000001,0.8858916874999998,0.0,0.0,11.78325,1.51195,0,0,0,1,0,0
TAMANE KENJI,CAN,3,5.533333333333334,0.05555555555555556,7.466666666666666,0.1905555555555559,0.0,0.0,13.0,0.533855,0,0,0,0,1,0
TAMANE KENJI,CAN,2,4.8,0.0,8.425,0.140625,0.05,0.0025000000000000005,13.175,0.425001,0,0,0,0,0,1
TAMBOLI SAIF,IND,2,5.699999999999999,0.010000000000000018,8.1915,0.0034222500000000516,0.0,0.0,13.8915,0.158503,0,0,1,0,0,0
TAMSEL DOMINIC DANIEL,SUI,4,5.65,0.022499999999999975,8.316500000000001,0.10241675000000007,0.0,0.0,13.9665,0.212056,0,0,1,0,0,0
TAMSEL DOMINIC DANIEL,SUI,3,5.3,0.020000000000000094,7.988666666666666,0.09599022222222238,0.0,0.0,13.288667,0.306145,0,0,0,1,0,0
TAMSEL DOMINIC DANIEL,SUI,3,4.533333333333333,0.0022222222222222066,8.677666666666667,0.012064222222222276,0.0,0.0,13.211,0.095445,0,0,0,0,1,0
TAMSEL DOMINIC DANIEL,SUI,2,5.3,0.0,8.383,0.006888999999999883,0.0,0.0,13.683,0.083006,0,1,0,0,0,0
TANABE SOICHIRO,JPN,2,5.8,0.0,8.325,0.0006249999999999735,0.0,0.0,14.125,0.02502,0,0,1,0,0,0
TANABE SOICHIRO,JPN,2,6.0,0.0,8.158000000000001,6.400000000000012e-05,0.0,0.0,14.158,0.008062,0,0,0,0,1,0
TANNER DAVID,AUS,2,4.800000000000001,0.15999999999999992,6.666499999999999,2.0549222499999997,0.05,0.0025000000000000005,11.4165,1.7835,1,0,0,0,0,0
TANNER DAVID,AUS,2,5.0,0.0,8.358,0.04326400000000008,0.0,0.0,13.358,0.208002,0,0,1,0,0,0
TANNER DAVID,AUS,2,3.7,0.0,7.2915,0.05832225000000013,0.0,0.0,10.9915,0.241502,0,0,0,1,0,0
TANNER DAVID,AUS,2,4.65,0.12250000000000005,8.4665,0.1343222500000002,0.0,0.0,13.1165,0.01653,0,0,0,0,1,0
TANTALIDIS ANTONIOS,GRE,8,5.6,0.0,7.8580000000000005,0.3594417500000002,0.1375,0.02484375,13.3205,0.722504,1,0,0,0,0,0
TANTALIDIS ANTONIOS,GRE,6,5.083333333333333,0.19138888888888902,6.860833333333332,0.4314994722222219,0.0,0.0,11.944167,0.97152,0,0,0,1,0,0
TAPANES ALEX,USA,2,3.75,0.0625,5.6,0.3600000000000001,0.0,0.0,9.35,0.350001,0,1,0,0,0,0
TAPANES ALEX,USA,2,4.65,0.02249999999999997,7.45,0.0899999999999999,0.0,0.0,12.1,0.450001,0,0,1,0,0,0
TAPANES ALEX,USA,2,4.65,0.12250000000000005,7.45,0.36000000000000065,0.0,0.0,12.1,0.950001,0,0,0,1,0,0
TAPANES ALEX,USA,2,4.25,0.0024999999999999823,8.25,0.022500000000000107,0.0,0.0,12.5,0.200002,0,0,0,0,1,0
TARCA NICHOLAS,ROU,2,5.25,0.0024999999999999823,7.2165,0.08037225000000005,0.05,0.0025000000000000005,12.4165,0.383501,1,0,0,0,0,0
TARCA NICHOLAS,ROU,3,4.633333333333333,0.015555555555555545,7.844,0.14963466666666694,0.0,0.0,12.477333,0.416323,0,1,0,0,0,0
TARCA NICHOLAS,ROU,3,5.266666666666667,0.035555555555555625,7.833000000000001,0.09392599999999994,0.0,0.0,13.099667,0.259517,0,0,0,1,0,0
