New_LN_FN,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2027-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",FX,1.0,5.9,7.8,0.0,13.7
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,1.0,6.1,7.966,0.0,14.066
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,20.0,5.1,6.3,0.0,11.4
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2027-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",VT1,1.0,5.2,8.833,0.0,14.033
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",VT1,2.0,5.2,8.866,0.0,14.066
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2027-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",VT2,1.0,5.0,8.933,0.0,13.933
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",VT2,2.0,5.0,8.966,0.0,13.966
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,3.0,6.3,8.0,0.0,14.3
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,2.0,6.4,7.6,0.0,14.0
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,29.0,4.4,6.7,0.0,11.1
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,5.6,9.05,0.0,14.65
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,,6.0,7.2,0.0,13.2
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,,6.2,7.0,0.0,13.2
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,,6.2,7.3,0.2,13.3
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,,6.2,7.4,0.0,13.6
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,,4.7,7.1,0.0,11.8
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,,4.7,7.1,0.0,11.8
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.6,9.05,0.0,14.65
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2026-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,,5.6,8.95,0.0,14.55
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2024-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,2.0,6.0,7.3,0.0,13.3
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2024-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,2.0,6.0,7.55,0.0,13.55
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2024-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,29.0,5.1,5.75,0.0,10.85
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2024-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,5.2,8.8,0.0,14.0
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,18.0,6.0,6.5,0.0,12.5
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,2.0,5.6,7.7,0.0,13.3
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,1.0,6.2,7.95,0.0,14.15
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,14.0,5.3,7.7,0.0,13.0
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT1,1.0,5.2,9.033,0.0,14.233
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,1.0,5.2,9.0,0.0,14.2
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT2,1.0,5.0,8.933,0.0,13.933
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn,w,USA,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,1.0,5.0,9.05,0.1,13.95
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn Michelle,w,USA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",BB,,5.8,7.933,0.0,13.733
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn Michelle,w,USA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,5.8,7.467,0.0,13.267
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn Michelle,w,USA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,6.1,7.967,0.0,14.067
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn Michelle,w,USA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,6.1,8.0,0.0,14.1
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn Michelle,w,USA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,5.2,8.6,0.0,13.8
ROBERSON JOSCELYN MICHELLE,ROBERSON,Joscelyn Michelle,w,USA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,5.2,8.533,0.0,13.733
ROBERTS THOMAS,ROBERTS,Thomas,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,11.0,3.6,8.95,0.0,12.55
ROBERTS THOMAS,ROBERTS,Thomas,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,21.0,4.1,8.15,0.0,12.25
ROBERTS THOMAS,ROBERTS,Thomas,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,29.0,4.1,3.5,0.0,7.6
ROBERTS THOMAS,ROBERTS,Thomas,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,24.0,4.5,7.7,0.0,12.2
ROBERTS THOMAS,ROBERTS,Thomas,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,29.0,4.0,8.8,0.3,12.5
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,32.0,4.2,6.6,0.0,10.8
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,33.0,4.3,7.3,0.0,11.6
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,61.0,3.4,4.9,0.0,8.3
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,46.0,3.4,8.55,0.0,11.95
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,18.0,3.9,7.75,0.0,11.65
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,30.0,4.1,7.15,0.1,11.15
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,29.0,3.2,7.55,0.0,10.75
ROBINSON ELLA,ROBINSON,Ella,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,31.0,3.4,8.75,0.1,12.05
ROBINSON LUCY,ROBINSON,Lucy,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,59.0,4.0,5.05,0.0,9.05
ROBINSON LUCY,ROBINSON,Lucy,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,57.0,3.8,6.4,0.0,10.2
ROBINSON LUCY,ROBINSON,Lucy,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,55.0,3.9,5.4,0.0,9.3
ROBINSON LUCY,ROBINSON,Lucy,w,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,59.0,3.2,8.35,0.0,11.55
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,32.0,4.6,5.3,0.0,9.9
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,10.0,4.4,8.2,0.0,12.6
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,19.0,3.9,7.55,0.0,11.45
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,17.0,4.7,8.0,0.0,12.7
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,7.0,5.2,7.95,0.0,13.15
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,4.0,5.2,9.45,0.0,14.65
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT2,7.0,4.8,8.85,0.0,13.65
ROBINSON BAILEY REMELL,ROBINSON-BAILEY,Remell,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,4.0,4.8,8.75,0.1,13.45
RODRIGUES FLORENCIO TOMAS,RODRIGUES-FLORENCIO,Tomas,m,BRA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,5.5,7.5,0.1,12.9
RODRIGUES FLORENCIO TOMAS,RODRIGUES-FLORENCIO,Tomas,m,BRA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",HB,,5.0,7.7,0.0,12.7
RODRIGUES FLORENCIO TOMAS,RODRIGUES-FLORENCIO,Tomas,m,BRA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PB,,5.3,7.333,0.0,12.633
RODRIGUES FLORENCIO TOMAS,RODRIGUES-FLORENCIO,Tomas,m,BRA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PH,,5.0,7.1,0.0,12.1
RODRIGUES FLORENCIO TOMAS,RODRIGUES-FLORENCIO,Tomas,m,BRA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",SR,,4.9,8.267,0.0,13.167
RODRIGUES FLORENCIO TOMAS,RODRIGUES-FLORENCIO,Tomas,m,BRA,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,5.2,8.733,0.3,13.633
RODRIGUEZ ANELENA,RODRIGUEZ,Anelena,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,14.0,4.0,7.15,0.0,11.15
RODRIGUEZ ANELENA,RODRIGUEZ,Anelena,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,22.0,4.2,7.15,0.0,11.35
RODRIGUEZ ANELENA,RODRIGUEZ,Anelena,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,13.0,4.4,7.65,0.0,12.05
RODRIGUEZ ANELENA,RODRIGUEZ,Anelena,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,20.0,4.4,8.1,0.0,12.5
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,8.0,4.5,6.9,0.0,11.4
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,18.0,4.5,6.55,0.0,11.05
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,18.0,4.4,6.65,0.3,10.75
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,18.0,4.4,7.2,0.0,11.6
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,5.0,4.5,7.8,0.0,12.3
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,15.0,4.3,7.65,0.0,11.95
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,17.0,4.2,7.85,0.3,11.75
RODRIGUEZ RACHEL,RODRIGUEZ,Rachel,w,CRC,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,17.0,4.2,8.5,0.0,12.7
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,3.5,5.967,0.0,9.467
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,4.2,7.533,0.0,11.733
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,4.5,7.4,0.0,11.9
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,4.4,7.9,0.0,12.3
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",BB,44.0,4.0,5.166,0.0,9.166
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,40.0,4.2,6.633,0.0,10.833
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",UB,24.0,4.4,7.133,0.0,11.533
RODRIGUEZ JOHANNING ANELENA,RODRIGUEZ-JOHANNING,Anelena,w,CRC,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,37.0,4.4,8.233,0.3,12.333
RODRIGUEZ MIRANDA RACHEL,RODRIGUEZ-MIRANDA,Rachel,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,4.6,5.7,0.0,10.3
RODRIGUEZ MIRANDA RACHEL,RODRIGUEZ-MIRANDA,Rachel,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,4.3,6.6,0.0,10.9
RODRIGUEZ MIRANDA RACHEL,RODRIGUEZ-MIRANDA,Rachel,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,4.3,7.333,0.0,11.633
RODRIGUEZ MIRANDA RACHEL,RODRIGUEZ-MIRANDA,Rachel,w,CRC,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,3.2,7.767,0.3,10.667
RODRÍGUEZ GARCÍA SARAI,RODRÍGUEZ-GARCÍA,Sarai,w,CUB,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,4.0,5.467,0.0,9.467
RODRÍGUEZ GARCÍA SARAI,RODRÍGUEZ-GARCÍA,Sarai,w,CUB,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,3.6,6.433,0.4,9.633
RODRÍGUEZ GARCÍA SARAI,RODRÍGUEZ-GARCÍA,Sarai,w,CUB,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,1.3,3.6,0.0,4.9
ROENBECK MARIE,ROENBECK,Marie,w,NOR,,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,146.0,4.7,5.833,0.0,10.533
ROENBECK MARIE,ROENBECK,Marie,w,NOR,,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,142.0,4.5,6.833,0.4,10.933
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2027-04-30,2023 Cairo World Cup,final,"Cairo, Egypt",BB,6.0,4.9,7.2,0.0,12.1
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,7.0,5.0,7.266,0.0,12.266
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,14.0,4.8,7.3,0.1,12.0
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,63.0,4.8,6.2,0.0,11.0
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,97.0,4.5,6.8,0.2,11.1
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,76.0,3.8,8.7,0.0,12.5
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2025-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,23.0,4.9,5.8,0.0,10.7
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2025-05-28,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,5.0,4.9,7.433,0.1,12.233
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2025-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,8.0,4.8,7.266,0.0,12.066
ROENBECK MARIE,ROENBECK,Marie,w,NOR,2025-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,13.0,4.1,7.366,0.0,11.466
ROJO JAVIER,ROJO,Javier,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,10.0,5.5,8.15,0.0,13.65
ROJO JAVIER,ROJO,Javier,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PB,19.0,4.8,7.35,0.0,12.15
ROJO JAVIER,ROJO,Javier,m,MEX,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",FX,31.0,5.3,7.133,0.0,12.433
ROJO JAVIER,ROJO,Javier,m,MEX,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",HB,23.0,4.7,7.666,0.0,12.366
ROJO JAVIER,ROJO,Javier,m,MEX,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,37.0,3.8,7.266,0.0,11.066
ROJO JAVIER,ROJO,Javier,m,MEX,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",SR,25.0,4.2,8.0,0.0,12.2
ROJO JAVIER,ROJO,Javier,m,MEX,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",VT1,22.0,5.2,8.533,0.3,13.733
ROJO JAVIER,ROJO,Javier,m,MEX,2027-04-30,2023 Cairo World Cup,qual,"Cairo, Egypt",VT2,22.0,2.8,8.766,0.0,11.566
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,6.0,5.4,7.7,0.0,13.1
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,22.0,5.2,7.3,0.5,12.0
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",HB,13.0,4.5,6.4,0.0,10.9
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,20.0,4.6,6.9,0.0,11.5
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PB,10.0,5.2,7.7,0.0,12.9
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,11.0,5.4,7.6,0.0,13.0
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PH,6.0,4.8,7.45,0.0,12.25
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,23.0,4.7,5.85,0.0,10.55
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",SR,14.0,4.5,6.85,0.0,11.35
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,7.0,4.8,7.9,0.0,12.7
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,10.0,4.8,7.5,0.0,12.3
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,8.0,4.8,9.0,0.3,13.5
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",VT1,8.0,4.8,8.05,0.3,12.55
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,7.0,4.8,9.0,0.0,13.8
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,5.0,4.8,9.0,0.0,13.8
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",VT2,8.0,4.8,8.85,0.0,13.65
ROLIN EDWARD,ROLIN,Edward,m,VEN,2024-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,5.0,4.8,8.75,0.1,13.45
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,41.0,5.5,5.833,0.2,11.133
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,48.0,3.3,5.866,0.0,9.166
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,48.0,5.0,5.5,0.0,10.5
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,41.0,4.0,6.233,0.0,10.233
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,43.0,4.3,7.166,0.0,11.466
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,19.0,4.8,9.133,0.0,13.933
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT1,11.0,4.8,9.133,0.0,13.933
ROLIN EDWARD,ROLIN,Edward,m,VEN,2021-10-25,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT2,11.0,5.2,7.866,0.3,12.766
ROLIN CARRASCO EDWARD RAFAEL,ROLIN-CARRASCO,Edward Rafael,m,VEN,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,5.4,7.533,0.0,12.933
ROLIN CARRASCO EDWARD RAFAEL,ROLIN-CARRASCO,Edward Rafael,m,VEN,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",HB,,4.2,5.5,0.0,9.7
ROLIN CARRASCO EDWARD RAFAEL,ROLIN-CARRASCO,Edward Rafael,m,VEN,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PB,,5.4,7.067,0.0,12.467
ROLIN CARRASCO EDWARD RAFAEL,ROLIN-CARRASCO,Edward Rafael,m,VEN,2026-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PH,,4.2,6.133,0.0,10.333
