Name,Country,Matches Participated,Average D_Score,D_Score Variance,Average E_Score,E_Score Variance,Average Penalty,Penalty Variance,Mean,Std,Apparatus_BB,Apparatus_FX,Apparatus_UE,Apparatus_VT
RAPOSO CLARA,CAN,2,4.4,0.0,8.233,0.001089000000000024,0.0,0.0,12.633,0.033015,0,1,0,0
RASMUSSEN CAMILLE,DEN,7,4.4714285714285715,0.0020408163265305977,6.890142857142856,0.22135383673469392,0.014285714285714287,0.0012244897959183677,11.347286,0.514658,1,0,0,0
RASMUSSEN CAMILLE,DEN,4,4.725,0.006875000000000006,7.27475,0.3293236875,0.0,0.0,11.99975,0.656363,0,1,0,0
RASMUSSEN CAMILLE,DEN,4,4.225,0.001874999999999987,7.624499999999999,0.031272249999999974,0.0,0.0,11.8495,0.200557,0,0,1,0
RASMUSSEN CAMILLE,DEN,28,4.6000000000000005,0.2942857142857144,8.633035714285715,0.06370324872448976,0.028571428571428574,0.006326530612244898,13.204464,0.659083,0,0,0,1
RATOBILSKA VALERIJA,LAT,6,4.8,0.003333333333333339,5.755,0.5341383333333332,0.09999999999999999,0.03333333333333334,10.455,0.86522,1,0,0,0
RATOBILSKA VALERIJA,LAT,6,4.383333333333334,0.014722222222222197,6.960833333333333,0.4008031388888891,0.0,0.0,11.344167,0.678887,0,1,0,0
RATOBILSKA VALERIJA,LAT,2,3.55,0.0025000000000000044,6.583,0.0024999999999999823,0.0,0.0,10.133,0.100005,0,0,1,0
RATOBILSKA VALERIJA,LAT,8,3.6,0.0,8.22475,0.18329868750000003,0.0625,0.009843749999999998,11.77475,0.47077,0,0,0,1
RAYA I ARTIGAS PAULA,ESP,2,5.05,0.0024999999999999823,7.5329999999999995,0.0044889999999999635,0.0,0.0,12.583,0.117004,0,0,1,0
REDDY ARUNA BUDDA,IND,2,4.2,0.04000000000000007,8.582999999999998,0.0024999999999999823,0.0,0.0,12.783,0.150003,0,0,0,1
ROBERSON JOSCELYN MICHELLE,USA,13,5.961538461538462,0.05775147928994084,7.151230769230769,0.3513720236686391,0.0,0.0,13.112769,0.5851,1,0,0,0
ROBERSON JOSCELYN MICHELLE,USA,15,5.8999999999999995,0.1333333333333334,7.621066666666667,0.060825128888888906,0.013333333333333334,0.0024888888888888886,13.507733,0.51063,0,1,0,0
ROBERSON JOSCELYN MICHELLE,USA,10,4.64,0.19239999999999985,6.595000000000001,0.330725,0.0,0.0,11.235,0.820686,0,0,1,0
ROBERSON JOSCELYN MICHELLE,USA,20,5.220000000000001,0.04359999999999995,8.822299999999998,0.04576781000000006,0.03,0.0050999999999999995,14.0123,0.38939,0,0,0,1
ROBINSON ELLA,GBR,2,4.05,0.02250000000000004,7.175,0.3306250000000002,0.0,0.0,11.225,0.425001,1,0,0,0
ROBINSON ELLA,GBR,2,4.199999999999999,0.010000000000000018,7.225,0.00562499999999996,0.05,0.0025000000000000005,11.375,0.225002,0,1,0,0
ROBINSON ELLA,GBR,2,3.3,0.009999999999999974,6.225,1.7556249999999993,0.0,0.0,9.525,1.225,0,0,1,0
ROBINSON ELLA,GBR,2,3.4,0.0,8.65,0.009999999999999929,0.05,0.0025000000000000005,12.0,0.05001,0,0,0,1
RODRIGUEZ RACHEL,CRC,2,4.5,0.0,6.725,0.030625000000000093,0.0,0.0,11.225,0.175003,1,0,0,0
RODRIGUEZ RACHEL,CRC,2,4.4,0.0,6.925000000000001,0.07562499999999994,0.15,0.0225,11.175,0.425001,0,1,0,0
RODRIGUEZ RACHEL,CRC,2,4.4,0.010000000000000018,7.725,0.00562499999999996,0.0,0.0,12.125,0.175003,0,0,1,0
RODRIGUEZ RACHEL,CRC,2,4.2,0.0,8.175,0.10562500000000011,0.15,0.0225,12.225,0.475001,0,0,0,1
RODRIGUEZ JOHANNING ANELENA,CRC,2,3.75,0.0625,5.5665,0.1604002499999997,0.0,0.0,9.3165,0.150503,1,0,0,0
RODRIGUEZ JOHANNING ANELENA,CRC,2,4.2,0.0,7.083,0.20250000000000015,0.0,0.0,11.283,0.450001,0,1,0,0
RODRIGUEZ JOHANNING ANELENA,CRC,2,4.45,0.0024999999999999823,7.266500000000001,0.017822250000000046,0.0,0.0,11.7165,0.183503,0,0,1,0
RODRIGUEZ JOHANNING ANELENA,CRC,2,4.4,0.0,8.066500000000001,0.02772225000000003,0.15,0.0225,12.3165,0.01653,0,0,0,1
ROENBECK MARIE,NOR,5,4.860000000000001,0.010400000000000005,6.4597999999999995,0.41871296,0.0,0.0,11.3198,0.722425,1,0,0,0
ROENBECK MARIE,NOR,5,4.700000000000001,0.028000000000000018,7.126399999999999,0.06724983999999996,0.15999999999999998,0.0184,11.6664,0.538645,0,1,0,0
ROLSTON LARKING KEIRA,NZL,3,4.666666666666667,0.008888888888888904,5.299333333333334,0.8822222222222221,0.06666666666666667,0.0022222222222222227,9.899333,0.946338,1,0,0,0
ROLSTON LARKING KEIRA,NZL,3,4.333333333333334,0.008888888888888906,7.288666666666667,0.17286422222222228,0.03333333333333333,0.002222222222222223,11.588667,0.322488,0,1,0,0
ROLSTON LARKING KEIRA,NZL,7,3.342857142857143,0.30530612244897964,8.652,0.03993114285714283,0.04285714285714286,0.011020408163265303,11.952,0.682969,0,0,0,1
ROPER ABIGAIL,GBR,2,4.7,0.0,6.825,0.030624999999999937,0.0,0.0,11.525,0.175003,1,0,0,0
ROPER ABIGAIL,GBR,2,4.45,0.0024999999999999823,7.125,0.005625000000000027,0.0,0.0,11.575,0.02502,0,1,0,0
ROPER ABIGAIL,GBR,2,4.15,0.0025000000000000265,6.575,0.005625000000000027,0.0,0.0,10.725,0.125004,0,0,1,0
ROPER ABIGAIL,GBR,6,3.966666666666667,0.05888888888888894,8.716666666666667,0.008055555555555509,0.016666666666666666,0.0013888888888888892,12.666667,0.259274,0,0,0,1
ROPER EMILY,GBR,3,4.633333333333333,0.015555555555555545,7.166666666666667,0.12388888888888878,0.0,0.0,11.8,0.470816,1,0,0,0
ROPER EMILY,GBR,2,4.9,0.0,7.475,0.0006249999999999956,0.05,0.0025000000000000005,12.325,0.02502,0,1,0,0
ROPER EMILY,GBR,2,4.65,0.0625,7.1,0.010000000000000018,0.0,0.0,11.75,0.350001,0,0,1,0
ROPER EMILY,GBR,8,4.199999999999999,0.15999999999999992,8.806249999999999,0.005898437500000046,0.0375,0.00984375,12.96875,0.380739,0,0,0,1
ROSEN KATELYN,USA,5,4.88,0.03760000000000001,7.4,0.12699999999999995,0.0,0.0,12.28,0.250202,1,0,0,0
ROSEN KATELYN,USA,5,5.220000000000001,0.07360000000000004,7.75,0.24200000000000013,0.06,0.0144,12.91,0.748599,0,1,0,0
ROSEN KATELYN,USA,5,5.280000000000001,0.05760000000000011,7.2700000000000005,0.08060000000000009,0.0,0.0,12.55,0.501,0,0,1,0
ROSEN KATELYN,USA,5,4.6,0.0,9.040000000000001,0.013399999999999985,0.02,0.0016,13.62,0.14353,0,0,0,1
ROSS EMMA,AUS,2,4.55,0.0024999999999999823,6.833,0.49000000000000027,0.0,0.0,11.383,0.750001,1,0,0,0
ROSS EMMA,AUS,3,4.966666666666667,0.0022222222222222066,7.699666666666668,0.023014888888888887,0.19999999999999998,0.02,12.466333,0.241969,0,1,0,0
RUANO PAOLA,ESA,2,4.5,0.0,7.075,0.140625,0.05,0.0025000000000000005,11.525,0.425001,1,0,0,0
RUANO PAOLA,ESA,2,3.8,0.0,7.625,0.0006250000000000178,0.0,0.0,11.425,0.02502,0,1,0,0
RUANO PAOLA,ESA,2,3.5,0.0,7.55,0.0024999999999999823,0.0,0.0,11.05,0.05001,0,0,1,0
RUANO PAOLA,ESA,2,3.6,0.0,8.575,0.0006249999999999735,0.0,0.0,12.175,0.02502,0,0,0,1
RUECKER THANTIDA SOPHIA,THA,2,3.8000000000000003,0.3600000000000001,7.749499999999999,0.3800722499999998,0.05,0.0025000000000000005,11.4995,0.066508,0,0,0,1
RUIZ RODRIGUEZ CINTHIA,MEX,3,4.533333333333333,0.008888888888888826,7.910999999999999,0.19344199999999992,0.06666666666666667,0.0022222222222222227,12.377667,0.392681,0,0,0,1
RUSSELL ELLIE,GBR,2,4.0,0.04000000000000007,8.5,0.009999999999999929,0.05,0.0025000000000000005,12.45,0.250002,0,0,0,1
RYLKO ADELINA,BLR,2,4.45,0.0024999999999999823,7.683,0.20249999999999974,0.0,0.0,12.133,0.400001,0,0,1,0
SABIC NINA,SRB,3,4.1000000000000005,0.006666666666666678,6.844333333333334,0.15739755555555543,0.0,0.0,10.944333,0.315592,0,1,0,0
SABIC NINA,SRB,7,3.742857142857143,0.008163265306122427,8.480571428571428,0.14011167346938788,0.17142857142857143,0.02204081632653061,12.052,0.414264,0,0,0,1
SAHIN ILAYDA,TUR,2,3.8,0.0899999999999999,7.066,0.25,0.0,0.0,10.866,0.800001,1,0,0,0
SAHIN ILAYDA,TUR,2,4.0,0.0,7.6495,0.000272250000000006,0.05,0.0025000000000000005,11.5995,0.066508,0,1,0,0
SAHIN ILAYDA,TUR,2,4.5,0.0,7.6495,0.000272250000000006,0.0,0.0,12.1495,0.01653,0,0,1,0
SAHIN ILAYDA,TUR,4,4.0,0.12000000000000008,8.6165,0.002516749999999958,0.075,0.016874999999999998,12.5415,0.363411,0,0,0,1
SAKAGUCHI AYAKA,JPN,7,5.499999999999999,0.019999999999999934,7.771,0.06606085714285706,0.0,0.0,13.271,0.294966,1,0,0,0
SAKAGUCHI AYAKA,JPN,7,5.114285714285714,0.021224489795918403,7.9424285714285725,0.030047673469387783,0.042857142857142864,0.005306122448979592,13.013857,0.298041,0,1,0,0
SAKAGUCHI AYAKA,JPN,8,4.85,0.06749999999999992,8.933,0.03001675000000006,0.0,0.0,13.783,0.384015,0,0,0,1
SAKAGUCHI AYAKA,JPN,4,4.975,0.046875,7.683249999999999,0.2724416874999999,0.0,0.0,12.65825,0.734935,0,0,1,0
SALEM LAHNA,ALG,3,4.133333333333333,0.1355555555555554,6.255,0.022442000000000004,0.0,0.0,10.388333,0.26845,1,0,0,0
SALEM LAHNA,ALG,3,4.166666666666667,0.0022222222222222456,6.5553333333333335,0.1255308888888889,0.16666666666666666,0.028888888888888895,10.555333,0.532289,0,1,0,0
SALEM LAHNA,ALG,6,4.3999999999999995,0.08666666666666668,5.955166666666667,0.18285313888888885,0.0,0.0,10.355167,0.455179,0,0,1,0
SALEM LAHNA,ALG,2,3.6,0.0,8.5495,0.013572250000000063,0.0,0.0,12.1495,0.116504,0,0,0,1
SALMINA DEBORAH,VEN,4,4.85,0.002500000000000027,5.7165,0.6984222499999999,0.1,0.0,10.4665,0.795345,1,0,0,0
SALMINA DEBORAH,VEN,5,4.6,0.008000000000000014,7.5098,0.14169296000000017,0.02,0.0016,12.0898,0.433274,0,1,0,0
SALMINA DEBORAH,VEN,4,4.3,0.25,7.09575,0.017579187500000024,0.0,0.0,11.39575,0.629945,0,0,1,0
SALMINA DEBORAH,VEN,4,4.2,0.0,8.479,0.010778499999999993,0.0,0.0,12.679,0.103824,0,0,0,1
SAMANTA PROTISTHA,IND,13,4.092307692307693,0.10224852071005924,8.430538461538461,0.07066409467455617,0.03076923076923077,0.006745562130177515,12.492077,0.523726,0,0,0,1
SANDOVAL AHTZIRI VIRIDIANA,MEX,3,4.800000000000001,0.006666666666666678,6.3886666666666665,0.36439022222222234,0.0,0.0,11.188667,0.557726,1,0,0,0
SANDOVAL AHTZIRI VIRIDIANA,MEX,6,4.566666666666666,0.018888888888888917,7.458166666666667,0.054470472222222205,0.0,0.0,12.024833,0.141556,0,1,0,0
SANDOVAL AHTZIRI VIRIDIANA,MEX,8,5.525,0.02687500000000001,7.666375,0.07414173437500005,0.0,0.0,13.191375,0.322992,0,0,1,0
SANDOVAL AHTZIRI VIRIDIANA,MEX,19,4.85263157894737,0.277229916897507,8.628684210526316,0.016406005540166215,0.01578947368421053,0.001329639889196676,13.465526,0.51924,0,0,0,1
SANLI GÖKSU ÜCTAS,TUR,2,4.8,0.0,5.999499999999999,0.017822250000000046,0.0,0.0,10.7995,0.133504,1,0,0,0
SANLI GÖKSU ÜCTAS,TUR,3,4.866666666666666,0.002222222222222246,7.844,0.003234666666666674,0.09999999999999999,0.02,12.610667,0.181451,0,1,0,0
SANTI FRANCHESCA ANTONELLA,CHI,3,4.366666666666666,0.10888888888888881,5.2330000000000005,2.136992666666666,0.03333333333333333,0.002222222222222223,9.566333,1.157187,1,0,0,0
SANTI FRANCHESCA ANTONELLA,CHI,4,4.7,0.05500000000000005,7.35825,0.16131818750000002,0.025,0.0018750000000000008,12.03325,0.325587,0,1,0,0
SANTI FRANCHESCA ANTONELLA,CHI,3,4.266666666666667,0.0022222222222222066,6.488666666666667,0.12626422222222222,0.0,0.0,10.755333,0.317908,0,0,1,0
SANTI FRANCHESCA ANTONELLA,CHI,16,4.6875,0.14484374999999994,8.210125,0.18621848437499994,0.06875,0.0133984375,12.828875,0.545642,0,0,0,1
SANTOS MÉLANIE DE JESUS DOS,FRA,2,5.4,0.010000000000000018,7.550000000000001,0.15999999999999992,0.0,0.0,12.95,0.300002,1,0,0,0
SAUCEDO ROCIO SELENE,ARG,4,4.675,0.206875,6.47925,0.5502611875000003,0.0,0.0,11.15425,1.135539,1,0,0,0
SAUCEDO ROCIO SELENE,ARG,3,4.933333333333334,0.08222222222222225,7.194333333333333,0.21549755555555558,0.0,0.0,12.127667,0.357909,0,1,0,0
SAUCEDO ROCIO SELENE,ARG,4,4.625,0.036875000000000026,7.729000000000001,0.2119284999999998,0.0,0.0,12.354,0.434804,0,0,1,0
SAVELIEVA DIANA,UKR,3,4.333333333333333,0.002222222222222246,5.233333333333333,1.0288888888888892,0.03333333333333333,0.002222222222222223,9.533333,1.014342,1,0,0,0
SAVELIEVA DIANA,UKR,3,4.3999999999999995,0.019999999999999976,7.277333333333334,0.03286422222222226,0.0,0.0,11.677333,0.041616,0,1,0,0
SCHEDER SOPHIE CELINA,GER,2,5.35,0.0025000000000000265,8.233,0.010000000000000106,0.0,0.0,13.583,0.150003,0,0,1,0
SCHERMANN BIANKA,HUN,2,4.45,0.0625,7.7995,0.01782224999999993,0.0,0.0,12.2495,0.383501,1,0,0,0
SCHERMANN BIANKA,HUN,6,4.766666666666667,0.09222222222222211,6.9775,0.3282605833333332,0.18333333333333332,0.014722222222222222,11.560833,0.773111,0,1,0,0
SCHERMANN BIANKA,HUN,6,3.9000000000000004,0.05000000000000005,8.644166666666665,0.014353138888888927,0.0,0.0,12.544167,0.312603,0,0,0,1
SCHERMANN BIANKA,HUN,2,3.5,0.0,7.3495,0.04687224999999996,0.0,0.0,10.8495,0.216502,0,0,1,0
SCHLEGEL JESSICA,GER,2,6.0,0.009999999999999929,7.5415,0.011772250000000057,0.1,0.0,13.4415,0.008559,1,0,0,0
SCHOENMAIER KARINA,GER,3,4.466666666666667,0.008888888888888826,7.388333333333333,0.012130888888888927,0.0,0.0,11.855,0.134324,1,0,0,0
SCHOENMAIER KARINA,GER,3,4.666666666666667,0.0022222222222222456,7.810666666666667,0.010656888888888862,0.0,0.0,12.477333,0.150082,0,1,0,0
SCHOENMAIER KARINA,GER,3,5.0,0.046666666666666634,7.588666666666666,0.015064222222222203,0.0,0.0,12.588667,0.335954,0,0,1,0
SCHOENMAIER KARINA,GER,3,4.2,0.0,8.999666666666666,0.02081488888888883,0.0,0.0,13.199667,0.144277,0,0,0,1
SCHÄFER PAULINE,GER,2,5.25,0.0024999999999999823,7.566000000000001,0.3600000000000001,0.1,0.0,12.716,0.650001,1,0,0,0
SCHÖNMAIER KARINA,GER,4,4.0,0.04000000000000007,9.08325,0.005841687499999969,0.0,0.0,13.08325,0.243193,0,0,0,1
SCOTT BREANNA,AUS,6,5.466666666666668,0.022222222222222143,6.6691666666666665,1.1321661388888888,0.016666666666666666,0.0013888888888888892,12.119167,1.191841,1,0,0,0
SCOTT BREANNA,AUS,6,4.916666666666667,0.01472222222222218,7.505333333333334,0.14382722222222225,0.11666666666666665,0.028055555555555556,12.305333,0.437792,0,1,0,0
SCOTT BREANNA,AUS,2,4.2,0.0,9.0165,0.013572249999999855,0.0,0.0,13.2165,0.116504,0,0,0,1
SEMUKHINA ARINA,RUS,4,4.0,0.04000000000000007,8.583,0.04304449999999984,0.0,0.0,12.583,0.378214,0,0,0,1
SERBER CELIA,FRA,2,5.0,0.0,7.050000000000001,1.2100000000000002,0.0,0.0,12.05,1.1,1,0,0,0
SERBER CELIA,FRA,2,5.2,0.0,8.225000000000001,0.005625000000000027,0.0,0.0,13.425,0.075007,0,0,1,0
SERITA MIKAKO,JPN,4,5.675,0.00187500000000002,7.9079999999999995,0.04687500000000007,0.0,0.0,13.583,0.250002,0,0,1,0
SERITA MIKAKO,JPN,2,3.8000000000000003,0.3600000000000001,8.4165,0.00027224999999999136,0.0,0.0,12.2165,0.583501,0,0,0,1
SFIRINGU SILVIANA,ROU,3,4.833333333333333,0.015555555555555545,7.366333333333333,0.036214888888889005,0.0,0.0,12.199667,0.302901,1,0,0,0
SFIRINGU SILVIANA,ROU,3,5.0,0.08000000000000014,7.077333333333333,0.15279755555555538,0.0,0.0,12.077333,0.671217,0,0,1,0
SHALIT NOGA,ISR,2,4.7,0.0,5.633,0.017689000000000003,0.0,0.0,10.333,0.133004,1,0,0,0
SHALIT NOGA,ISR,2,4.7,0.0,7.025,0.015625,0.05,0.0025000000000000005,11.675,0.175003,0,1,0,0
SHAMETKO ALEXANDRA,KAZ,2,4.25,0.0024999999999999823,4.9830000000000005,0.6674889999999996,0.0,0.0,9.233,0.867001,0,0,1,0
SHAMSHITDINOVA AYAZHAN,KAZ,2,4.4,0.0,5.5335,0.11122224999999994,0.0,0.0,9.9335,0.333501,1,0,0,0
SHAMSHITDINOVA AYAZHAN,KAZ,2,3.4,0.010000000000000018,6.8665,0.09030025,0.0,0.0,10.2665,0.200502,0,0,1,0
SHIN SOLYI,KOR,6,5.316666666666666,0.0380555555555556,7.6610000000000005,0.2121679999999999,0.0,0.0,12.977667,0.590952,0,0,1,0
SHIN SOLYI,KOR,5,5.639999999999999,0.01839999999999997,6.819800000000001,0.4149813599999998,0.0,0.0,12.4598,0.746404,1,0,0,0
SHIN SOLYI,KOR,4,5.2250000000000005,0.0018749999999999865,7.6665,0.10041124999999981,0.0,0.0,12.8915,0.281002,0,1,0,0
SHIN SOLYI,KOR,5,4.12,0.08959999999999999,8.8664,0.009333440000000052,0.0,0.0,12.9864,0.361937,0,0,0,1
SIEGENTHALER STEFANIE,SUI,2,4.45,0.0024999999999999823,7.5329999999999995,0.09000000000000016,0.0,0.0,11.983,0.350001,0,1,0,0
SIIKALA ADELIINA,FIN,2,4.3,0.0,6.75,0.0625,0.0,0.0,11.05,0.250002,1,0,0,0
SIIKALA ADELIINA,FIN,2,4.5,0.0,6.3665,0.07102225000000009,0.05,0.0025000000000000005,10.8165,0.316502,0,1,0,0
SIIKALA ADELIINA,FIN,7,4.057142857142858,0.031020408163265362,8.618857142857143,0.008593836734693846,0.014285714285714287,0.0012244897959183677,12.661714,0.171378,0,0,0,1
SIMM KELLY,GBR,3,4.8,0.006666666666666678,6.933333333333334,0.40722222222222254,0.0,0.0,11.733333,0.673714,1,0,0,0
SIMM KELLY,GBR,4,4.8,0.0,8.0125,0.007968750000000005,0.0,0.0,12.8125,0.089273,0,1,0,0
SIMM KELLY,GBR,4,5.7749999999999995,0.08187499999999995,6.8125,0.26421875000000006,0.0,0.0,12.5875,0.722302,0,0,1,0
SKALSKA KAJA,POL,4,4.7,0.06500000000000003,6.36625,0.43391118750000013,0.0,0.0,11.06625,0.67861,1,0,0,0
SKALSKA KAJA,POL,3,4.266666666666667,0.015555555555555623,6.722,0.5252346666666666,0.0,0.0,10.988667,0.643007,0,1,0,0
SKALSKA KAJA,POL,3,4.466666666666667,0.008888888888888826,6.444,0.07584200000000009,0.0,0.0,10.910667,0.246979,0,0,1,0
SKALSKA KAJA,POL,4,3.6500000000000004,0.027499999999999983,8.25775,0.23190418749999991,0.0,0.0,11.90775,0.486755,0,0,0,1
SLEVIN EMMA,IRL,6,4.966666666666667,0.018888888888888924,6.496999999999999,0.45036333333333317,0.0,0.0,11.463667,0.703316,1,0,0,0
SLEVIN EMMA,IRL,5,4.62,0.009599999999999996,7.126399999999999,0.17524984,0.13999999999999999,0.018399999999999996,11.6064,0.563868,0,1,0,0
SLEVIN EMMA,IRL,4,4.625,0.09687500000000016,6.77475,0.19692918749999982,0.0,0.0,11.39975,0.73377,0,0,1,0
SLEVIN EMMA,IRL,4,4.3,0.029999999999999923,8.5165,0.17187225000000028,0.1,0.015,12.7165,0.360865,0,0,0,1
SLIPPENS MARA,NED,4,4.1,0.010000000000000018,8.9125,0.02796875000000005,0.025,0.0018750000000000004,12.9875,0.296597,0,0,0,1
SLOOFF FLOOR,NED,3,4.933333333333334,0.04222222222222222,7.488333333333333,0.2121308888888891,0.03333333333333333,0.002222222222222223,12.388333,0.584008,0,1,0,0
SLOOFF FLOOR,NED,8,3.85,0.1675,8.7495,0.015272249999999987,0.0,0.0,12.5995,0.502766,0,0,0,1
SLOOFF FLOOR,NED,2,4.95,0.0024999999999999823,7.2829999999999995,0.08008899999999995,0.0,0.0,12.233,0.333002,1,0,0,0
SMANTSAR ANASTASIYA,BLR,4,5.199999999999999,0.025000000000000043,7.124499999999999,0.017972250000000002,0.025,0.0018750000000000008,12.2995,0.263483,1,0,0,0
SMANTSAR ANASTASIYA,BLR,4,4.9,0.005000000000000009,7.3412500000000005,0.1307986875,0.19999999999999998,0.025000000000000005,12.04125,0.475236,0,1,0,0
SMANTSAR ANASTASIYA,BLR,4,4.925,0.006875000000000007,7.72475,0.12584868749999983,0.0,0.0,12.2165,0.974897,0,0,1,0
SMITH LOTTIE,GBR,2,4.6,0.0,7.05,0.0625,0.05,0.0025000000000000005,11.6,0.300002,1,0,0,0
SMITH LOTTIE,GBR,2,4.5,0.009999999999999929,7.275,0.0006249999999999956,0.0,0.0,11.775,0.075007,0,0,1,0
SMITH LOTTIE,GBR,3,3.866666666666667,0.22222222222222224,8.533333333333333,0.01055555555555556,0.0,0.0,12.4,0.567158,0,0,0,1
SOARES JULIA,BRA,8,5.325,0.004375000000000019,7.33925,0.17455268749999983,0.07500000000000001,0.0018750000000000001,12.58925,0.379379,1,0,0,0
SOARES JULIA,BRA,10,5.35,0.004500000000000021,7.9748,0.040506159999999944,0.04,0.008400000000000001,13.2848,0.280876,0,1,0,0
SOARES JULIA,BRA,2,4.8,0.0,7.225,0.0006249999999999956,0.0,0.0,12.025,0.02502,0,0,1,0
SOARES JULIA,BRA,2,4.2,0.0,8.608,0.0033639999999999803,0.0,0.0,12.808,0.058009,0,0,0,1
SONEZAKI SHIZUKU,JPN,2,3.8,0.1600000000000001,8.6165,0.03367225000000016,0.0,0.0,12.4165,0.583501,0,0,0,1
SPENCE EMMA,CAN,5,5.06,0.010399999999999975,7.5464,0.09675383999999991,0.0,0.0,12.6064,0.390163,1,0,0,0
SPENCE EMMA,CAN,5,4.92,0.005600000000000003,7.7732,0.01675736000000002,0.0,0.0,12.6932,0.18284,0,0,1,0
SPENCE EMMA,CAN,8,4.3999999999999995,0.11999999999999995,8.870750000000001,0.01544168749999989,0.0125,0.0010937500000000003,13.25825,0.464064,0,0,0,1
SPENCE EMMA,CAN,3,4.633333333333334,0.002222222222222246,8.205333333333334,0.013323555555555531,0.0,0.0,12.838667,0.092329,0,1,0,0
STACEY RUBY,GBR,3,4.6000000000000005,0.0799999999999999,6.566666666666666,0.6022222222222223,0.03333333333333333,0.002222222222222223,11.133333,1.078065,1,0,0,0
STACEY RUBY,GBR,5,5.139999999999999,0.018400000000000055,7.1166,1.0336822399999999,0.0,0.0,12.2566,0.912532,0,0,1,0
STACEY RUBY,GBR,4,4.575,0.01187499999999997,7.624750000000001,0.020698687499999945,0.1,0.015,12.09975,0.349446,0,1,0,0
STACEY RUBY,GBR,5,4.04,0.2943999999999999,8.4864,0.1800018399999998,0.04,0.0024000000000000007,12.4864,0.517574,0,0,0,1
STANCIULESCU IOANA,ROU,4,5.625,0.006875000000000018,6.954,0.20910349999999983,0.0,0.0,12.579,0.470722,1,0,0,0
STANCIULESCU IOANA,ROU,4,5.7250000000000005,0.01687499999999998,7.1705000000000005,0.10623274999999997,0.0,0.0,12.8955,0.445852,0,0,1,0
STANCIULESCU IOANA,ROU,4,4.0,0.04000000000000007,8.73275,0.003316687500000045,0.0,0.0,12.73275,0.237945,0,0,0,1
STEFANOVIC TARA,SRB,2,3.7,0.03999999999999998,1.233,0.11088900000000002,0.05,0.0025000000000000005,4.883,0.083006,1,0,0,0
STEFANOVIC TARA,SRB,2,4.35,0.0025000000000000265,5.9165,0.0002722499999999913,0.25,0.022500000000000003,10.0165,0.216502,0,1,0,0
STEFANOVIC TARA,SRB,4,3.5,0.010000000000000018,8.607999999999999,0.004119499999999961,0.0,0.0,12.108,0.160688,0,0,0,1
STICKLER POPPY GRACE,GBR,10,4.820000000000001,0.019600000000000013,7.3248999999999995,0.31523449,0.01,0.0009,12.1349,0.54402,1,0,0,0
STICKLER POPPY GRACE,GBR,14,5.114285714285714,0.038367346938775485,7.7451428571428576,0.18449869387755116,0.03571428571428571,0.006581632653061225,12.823714,0.451003,0,1,0,0
STICKLER POPPY GRACE,GBR,9,4.911111111111111,0.032098765432098775,6.686888888888889,0.9606985432098765,0.0,0.0,11.598,1.031407,0,0,1,0
STICKLER POPPY GRACE,GBR,12,4.150000000000001,0.10750000000000004,8.758166666666666,0.024938972222222192,0.3416666666666666,0.5507638888888889,12.5665,0.922624,0,0,0,1
STOIMENOVA NIKOL,BUL,4,4.55,0.007499999999999946,6.9995,0.44297225000000007,0.0,0.0,11.5495,0.681046,1,0,0,0
STOIMENOVA NIKOL,BUL,3,4.5,0.0,5.788666666666667,0.001730888888888906,0.0,0.0,10.288667,0.041616,0,0,1,0
STOIMENOVA NIKOL,BUL,3,3.2000000000000006,1.9721522630525295e-31,8.222000000000001,0.2608346666666667,0.13333333333333333,0.015555555555555557,11.288667,0.63076,0,0,0,1
STOIMENOVA NIKOL,BUL,2,3.9,0.0,7.1665,0.01782224999999993,0.0,0.0,11.0665,0.133504,0,1,0,0
SULEKIC SARA,CRO,9,4.344444444444445,0.2002469135802469,7.521999999999999,0.7965457777777777,0.0,0.0,11.866444,1.253703,0,0,1,0
SULEKIC SARA,CRO,2,4.35,0.0025000000000000265,5.2330000000000005,0.07128899999999995,0.1,0.0,9.483,0.317002,1,0,0,0
SULEKIC SARA,CRO,2,4.199999999999999,0.010000000000000018,7.333,0.0,0.0,0.0,11.533,0.100005,0,1,0,0
SULEKIC SARA,CRO,2,3.5999999999999996,0.03999999999999998,7.9830000000000005,0.20249999999999974,0.05,0.0025000000000000005,11.533,0.300002,0,0,0,1
SULLIVAN ASHLEE,USA,6,5.599999999999999,0.009999999999999988,7.408333333333334,0.26534722222222235,0.016666666666666666,0.0013888888888888892,12.991667,0.570393,1,0,0,0
SULLIVAN ASHLEE,USA,5,5.6,0.015999999999999993,7.5,0.086,0.04,0.0024000000000000007,13.06,0.276407,0,1,0,0
SULLIVAN ASHLEE,USA,5,4.98,0.17759999999999998,7.15,0.5069999999999998,0.0,0.0,12.13,1.099364,0,0,1,0
SULLIVAN ASHLEE,USA,5,4.68,0.1535999999999999,8.819999999999999,0.08159999999999987,0.06,0.0144,13.44,0.287056,0,0,0,1
SUMANASEKERA TIANA,USA,7,5.700000000000001,0.06857142857142849,7.75,0.1428191428571428,0.014285714285714287,0.0012244897959183675,13.435714,0.450605,1,0,0,0
SUMANASEKERA TIANA,USA,6,5.433333333333334,0.03555555555555562,7.777833333333333,0.20169013888888884,0.0,0.0,13.211167,0.31063,0,1,0,0
